# MIST version number  = 1.2     
# MESA revision number =     7503
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2703  1.42000E-02     0.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   288   79
#   1                               2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25                              26                              27                              28                              29                              30                              31                              32                              33                              34                              35                              36                              37                              38                              39                              40                              41                              42                              43                              44                              45                              46                              47                              48                              49                              50                              51                              52                              53                              54                              55                              56                              57                              58                              59                              60                              61                              62                              63                              64                              65                              66                              67                              68                              69                              70                              71                              72                              73                              74                              75                              76                              77                              78                              79
 EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                     o_core_mass                           log_L                  log_L_div_Ledd                          log_LH                         log_LHe                          log_LZ                        log_Teff                   log_abs_Lgrav                           log_R                           log_g                      log_surf_z                  surf_avg_omega                  surf_avg_v_rot        surf_num_c12_div_num_o16                 v_wind_Km_per_s             surf_avg_omega_crit   surf_avg_omega_div_omega_crit                 surf_avg_v_crit           surf_avg_v_div_v_crit          surf_avg_Lrad_div_Ledd               v_div_csound_surf                      surface_h1                     surface_he3                     surface_he4                     surface_li7                     surface_be9                     surface_b11                     surface_c12                     surface_c13                     surface_n14                     surface_o16                     surface_f19                    surface_ne20                    surface_na23                    surface_mg24                    surface_si28                     surface_s32                    surface_ca40                    surface_ti48                    surface_fe56                    log_center_T                  log_center_Rho               center_degeneracy                    center_omega                    center_gamma                  mass_conv_core                       center_h1                      center_he4                      center_c12                      center_n14                      center_o16                     center_ne20                     center_mg24                     center_si28                              pp                             cno                        tri_alfa                          burn_c                          burn_n                          burn_o                         c12_c12                        delta_nu                        delta_Pg                          nu_max                 acoustic_cutoff         max_conv_vel_div_csound             max_gradT_div_grada              gradT_excess_alpha                  min_Pgas_div_P              max_L_rad_div_Ledd                       e_thermal                           phase
  263         6.0000000000000000E+000         9.9041227928934514E+000         9.9007912637856350E+000        -3.5442845040029150E-009         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.7287402566787637E+000        -8.0664552188804095E-001         3.7281535994518480E+000        -2.9930801660724839E+001        -3.4496889018921140E-001         4.3990906472023044E+000         9.3436273106551382E-001         5.8886598611688579E-001         4.2558823734059636E+000        -1.8451168269119433E+000         9.2664266262441056E-005         2.4880549410215033E+002         5.4489719665422309E-001         2.3549507896952675E+000         2.3909094902474498E-004         3.8755307788711185E-001         6.4200309954080819E+002         3.8755307788711185E-001         1.5731272598833329E-001         1.8811805780870794E-008         7.1541026110435491E-001         6.6322138067041503E-005         2.7023832032365275E-001         3.6841504854424295E-009         1.6896510023755156E-010         0.0000000000000000E+000         2.4964271998684515E-003         3.0303472472534869E-005         7.3725726651726166E-004         6.1086194244761739E-003         5.3914987939317728E-007         1.2391348087791995E-003         3.1226756416569025E-005         5.8954408326951531E-004         6.5262725113017202E-004         3.1308363044104672E-004         6.8532826716650636E-005         3.3344828284052536E-006         1.5845755622979597E-003         7.5114287688609132E+000         1.0137378120924281E+000        -5.1452127725863246E+000         9.3067842098818338E-005         1.6933074405457844E-002         3.0521683902976346E+000         7.0326579646835941E-001         2.8228061132532278E-001         2.9398027626472211E-005         5.3829466507475015E-003         4.1185280557398821E-003         1.2380782305430112E-003         5.8957119252365478E-004         6.5265644465154328E-004         1.6435926564328502E+000         3.7245527238710521E+000        -2.9930801660724839E+001        -1.3966200457434210E+001        -1.6333672007502063E+001        -1.8253670347706834E+001        -9.9000000000000000E+001         4.9425728486207554E+001         0.0000000000000000E+000         9.7820919173688128E+002         5.5320063788147809E+003         8.0364613943278748E-002         1.4268125756508681E+000         0.0000000000000000E+000         7.7690155814735329E-001         2.3051520860766986E-001         1.5690333407859610E+050         0.0000000000000000E+000
  264         6.0000000000000000E+000         1.0036165948173485E+001         1.0032464619142562E+001        -3.7948778388770332E-009         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.7477001741805474E+000        -8.0103336672153669E-001         3.7470853069234167E+000        -2.9879319989631266E+001        -3.5169839325948327E-001         4.4020195226271426E+000         9.1897667998645949E-001         5.9248819401810138E-001         4.2545062226719583E+000        -1.8451166777783479E+000         9.1901379344903227E-005         2.4884472871822445E+002         5.4489719665595726E-001         2.5159162837977029E+000         2.3744904397866309E-004         3.8704244997291110E-001         6.4293851427725792E+002         3.8704244997291110E-001         1.5923851036601697E-001         1.9930164871539552E-008         7.1541012377198032E-001         6.6322186077224382E-005         2.7023845270682240E-001         3.5093381693753386E-009         1.6896321363818126E-010         0.0000000000000000E+000         2.4964280829519857E-003         3.0303483183229539E-005         7.3725752731101132E-004         6.1086215853133506E-003         5.3915007262014607E-007         1.2391352528751450E-003         3.1226767607986867E-005         5.8954429455737080E-004         6.5262748502652797E-004         3.1308374264770079E-004         6.8532851278264298E-005         3.3344840234570697E-006         1.5845761301970910E-003         7.5124455097632445E+000         1.0067857004477447E+000        -5.1649127443375713E+000         9.2379655928880172E-005         1.6804580988381550E-002         3.1072361938786126E+000         7.0287754107290012E-001         2.8267562090911635E-001         2.9743112500086903E-005         5.4291673352306630E-003         4.0654837734656196E-003         1.2380368177085195E-003         5.8957124853984452E-004         6.5265646791438090E-004         1.6444794802479719E+000         3.7436396856671967E+000        -2.9879319989631266E+001        -1.3944193126594913E+001        -1.6335559647060343E+001        -1.8263224074118472E+001        -9.8999999999999986E+001         4.9131260602726925E+001         0.0000000000000000E+000         9.7179037954597345E+002         5.4833321235275553E+003         8.2464677809660422E-002         1.4238156877174670E+000         0.0000000000000000E+000         7.7309506547182472E-001         2.3460311632988179E-001         1.6032150923272040E+050         0.0000000000000000E+000
  265         6.0000000000000000E+000         1.0211350619425637E+001         1.0208007059084071E+001        -3.2101340742724612E-009         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.7707591370808555E+000        -7.9417116022046852E-001         3.7704295788532329E+000        -2.9813601442480099E+001        -3.3915887079995832E-001         4.4055537408275587E+000         9.5694784240736819E-001         5.9694923906742370E-001         4.2528518466759735E+000        -1.8451165751447616E+000         9.1212944394392136E-005         2.4950770335571866E+002         5.4489719661957392E-001         2.1179036844109445E+000         2.3546780226201398E-004         3.8738994431655460E-001         6.4406542440962721E+002         3.8738994431655460E-001         1.6176464743872596E-001         1.7026473968709844E-008         7.1541002876320814E-001         6.6322273310785943E-005         2.7023854427117144E-001         3.3627198658328955E-009         1.6895247866182371E-010         0.0000000000000000E+000         2.4964286851259163E-003         3.0303490674628557E-005         7.3725770520555330E-004         6.1086230592075699E-003         5.3915020897565889E-007         1.2391355662624598E-003         3.1226775505489207E-005         5.8954444365788539E-004         6.5262765008129080E-004         3.1308382182910843E-004         6.8532868610776039E-005         3.3344848667750148E-006         1.5845765309491946E-003         7.5137463874601931E+000         9.9855720360254030E-001        -5.1885865243877340E+000         9.1665099304460160E-005         1.6654866470047845E-002         3.1885085184453130E+000         7.0245747373761080E-001         2.8310205062226590E-001         3.0114463256345844E-005         5.4725400696193039E-003         4.0156549745636958E-003         1.2379923657590492E-003         5.8957131730393974E-004         6.5265650068259667E-004         1.6480253880993163E+000         3.7671272186042222E+000        -2.9813601442480099E+001        -1.3916885445921904E+001        -1.6327383331811195E+001        -1.8250909189787542E+001        -9.8999999999999986E+001         4.8770995922392942E+001         0.0000000000000000E+000         9.6424384967593051E+002         5.4259192462250994E+003         8.3601696004913184E-002         1.4188316150240934E+000         0.0000000000000000E+000         7.6800228783055391E-001         2.4009391086974829E-001         1.6525779984724886E+050         0.0000000000000000E+000
  266         6.0000000000000000E+000         1.0387628282644187E+001         1.0384682703880163E+001        -2.6208811319935405E-009         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.7939991921510847E+000        -7.8733423638490541E-001         3.7939225991948233E+000        -2.9746829358100506E+001        -3.0948324508067782E-001         4.4091214528831637E+000         1.0459435641819002E+000         6.0143384249132903E-001         4.2511973706081587E+000        -1.8451164563341647E+000         9.0531556329472647E-005         2.5019681312092592E+002         5.4489719656099422E-001         1.7178019910753355E+000         2.3348264816382505E-004         3.8777371658493098E-001         6.4520064731805826E+002         3.8777371658493098E-001         1.6431105405419361E-001         1.4080794349221867E-008         7.1540991752828154E-001         6.6322371971855003E-005         2.7023865150381321E-001         3.2203917926746962E-009         1.6893661134218738E-010         0.0000000000000000E+000         2.4964293866590699E-003         3.0303499483523800E-005         7.3725791247845960E-004         6.1086247764771499E-003         5.3915036384690875E-007         1.2391359222045574E-003         3.1226784475391997E-005         5.8954461300471991E-004         6.5262783754879749E-004         3.1308391176253881E-004         6.8532888296864980E-005         3.3344858246068862E-006         1.5845769861193224E-003         7.5150664681661201E+000         9.9030799948812220E-001        -5.2123602891693608E+000         9.0950599552014848E-005         1.6504086631481167E-002         3.2715556019815901E+000         7.0204610689923075E-001         2.8351942123523305E-001         3.0478427101837358E-005         5.5134003434994892E-003         3.9687015232580340E-003         1.2379483550108441E-003         5.8957137826503550E-004         6.5265652444308699E-004         1.6524639339264573E+000         3.7907559464102762E+000        -2.9746829358100506E+001        -1.3889353508561850E+001        -1.6275302417216434E+001        -1.8219848301645204E+001        -9.8999999999999986E+001         4.8410047148044868E+001         0.0000000000000000E+000         9.5668296263347156E+002         5.3683602495834830E+003         8.4734429029211550E-002         1.4138010896591766E+000         0.0000000000000000E+000         7.6286137278321420E-001         2.4567106941765132E-001         1.7022828676470846E+050         0.0000000000000000E+000
  267         6.0000000000000000E+000         1.0564087583508901E+001         1.0561579993415451E+001        -2.0297397203949689E-009         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.8172711735924465E+000        -7.8050344962310847E-001         3.8175228380378838E+000        -2.9679614166277666E+001        -2.8440053936747373E-001         4.4126941111415316E+000         1.1217142752296190E+000         6.0592451669527247E-001         4.2495400341083407E+000        -1.8451163246945845E+000         8.9857614812325660E-005         2.5090336609288104E+002         5.4489719647428592E-001         1.3174767390714903E+000         2.3149932714157048E-004         3.8818626432741882E-001         6.4633431085251971E+002         3.8818626432741882E-001         1.6686383299368604E-001         1.1133568041243126E-008         7.1540979320470577E-001         6.6322480823559292E-005         2.7023877139144509E-001         3.0816621900371776E-009         1.6891476487756775E-010         0.0000000000000000E+000         2.4964301659588552E-003         3.0303509377673184E-005         7.3725814276231951E-004         6.1086266843527184E-003         5.3915053270057892E-007         1.2391363102824096E-003         3.1226794255131454E-005         5.8954479764080573E-004         6.5262804194155563E-004         3.1308400981548809E-004         6.8532909760286040E-005         3.3344868689153176E-006         1.5845774823838737E-003         7.5163930215808463E+000         9.8205368916445712E-001        -5.2361640077167646E+000         9.0237013940054850E-005         1.6353077317993590E-002         3.3566868310431062E+000         7.0162085279064712E-001         2.8395078058973389E-001         3.0845382961041670E-005         5.5549751639448561E-003         3.9209237320754105E-003         1.2379027055822664E-003         5.8957143816962222E-004         6.5265654510542732E-004         1.6561992601281466E+000         3.8144967876880589E+000        -2.9679614166277666E+001        -1.3861737344408336E+001        -1.6310408525837900E+001        -1.8255433649813231E+001        -9.8999999999999986E+001         4.8049298030986876E+001         0.0000000000000000E+000         9.4913307591861064E+002         5.3109186990016442E+003         8.5875791845103910E-002         1.4087700039685351E+000         0.0000000000000000E+000         7.5770806607409713E-001         2.5117934032917838E-001         1.7520392653867395E+050         0.0000000000000000E+000
  268         6.0000000000000000E+000         1.0740332665847738E+001         1.0738303902383320E+001        -1.4377571575809816E-009         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.8405312070831448E+000        -7.7356819454124548E-001         3.8410950014698417E+000        -2.9612535446456221E+001        -2.6618815219153269E-001         4.4162595260913005E+000         1.1749055998773144E+000         6.1042370354108488E-001         4.2478586031288419E+000        -1.8451161800953941E+000         8.9188049389045927E-005         2.5162020654995817E+002         5.4489719634752498E-001         9.1762091183913941E-001         2.2951258646972486E-004         3.8862340797009742E-001         6.4745494752287880E+002         3.8862340797009742E-001         1.6941647533989260E-001         8.2165242898908113E-009         7.1540965597114203E-001         6.6322600111519119E-005         2.7023890375260273E-001         2.9461125177035174E-009         1.6888554853828500E-010         0.0000000000000000E+000         2.4964310233927013E-003         3.0303520421494813E-005         7.3725839618470480E-004         6.1086287838670351E-003         5.3915071568872684E-007         1.2391367308453940E-003         3.1226804853513171E-005         5.8954499773236776E-004         6.5262826344357689E-004         3.1308411607623178E-004         6.8532933020362278E-005         3.3344880006404866E-006         1.5845780201896261E-003         7.5177156573209523E+000         9.7379789829770758E-001        -5.2599564624751967E+000         8.9523369214356588E-005         1.6202304697248926E-002         3.4405201527424318E+000         7.0117777444254314E-001         2.8440013563502398E-001         3.1218056864008597E-005         5.5977508534576009E-003         3.8717621077052097E-003         1.2378550765400128E-003         5.8957149784418601E-004         6.5265656332109002E-004         1.6594651447365516E+000         3.8382115134373116E+000        -2.9612535446456221E+001        -1.3834190211366158E+001        -1.6269102910660841E+001        -1.8225282124217898E+001        -9.8999999999999986E+001         4.7687475735919499E+001         0.0000000000000000E+000         9.4156156082015070E+002         5.2534268979973422E+003         8.7025794617096641E-002         1.4037542104864797E+000         0.0000000000000000E+000         7.5255078230941563E-001         2.5668778986492097E-001         1.8017034072813597E+050         0.0000000000000000E+000
  269         6.0000000000000000E+000         1.0918703148210440E+001         1.0917203650551295E+001        -8.3686888393258114E-010         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.8641008100160597E+000        -7.6658531982657063E-001         3.8648622013615075E+000        -2.9545012642945842E+001        -2.5225218031764518E-001         4.4198624948647351E+000         1.1799056434521025E+000         6.1500256746067239E-001         4.2461080226263510E+000        -1.8451160167831739E+000         8.8510941195116396E-005         2.5235452447610689E+002         5.4489719615150423E-001         5.1281257923093104E-001         2.2748722388524431E-004         3.8909293244002952E-001         6.4856816864826601E+002         3.8909293244002952E-001         1.7200504708171996E-001         5.2790835731193704E-009         7.1540950029242933E-001         6.6322735679087642E-005         2.7023905392870395E-001         2.8155847132447768E-009         1.6884521415165631E-010         0.0000000000000000E+000         2.4964319924594626E-003         3.0303533168357674E-005         7.3725868268536231E-004         6.1086311573173655E-003         5.3915091937232276E-007         1.2391371989724401E-003         3.1226816650535541E-005         5.8954522045351842E-004         6.5262850999662787E-004         3.1308423435465801E-004         6.8532958911063997E-005         3.3344892603594351E-006         1.5845786188191486E-003         7.5190466058804928E+000         9.6541715400383299E-001        -5.2840674864435782E+000         8.8797730729241748E-005         1.6049810711363261E-002         3.5198312957119349E+000         7.0070823305801111E-001         2.8487617586196323E-001         3.1603945864512049E-005         5.6420554816981336E-003         3.8208331316810307E-003         1.2378047249109732E-003         5.8957155800770449E-004         6.5265657911834198E-004         1.6628308702082559E+000         3.8621201903688394E+000        -2.9545012642945842E+001        -1.3806403546724599E+001        -1.6221728173911579E+001        -1.8191289624741689E+001        -9.8999999999999986E+001         4.7318069901000179E+001         0.0000000000000000E+000         9.3382391675652639E+002         5.1948756306721634E+003         8.8196027742044866E-002         1.3986765953470826E+000         0.0000000000000000E+000         7.4731622244247609E-001         2.6228597302423429E-001         1.8519107356960077E+050         0.0000000000000000E+000
  270         6.0000000000000000E+000         1.1105842386016786E+001         1.1104549652532722E+001        -6.1956163905423699E-010         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.8873553883707341E+000        -7.5956695262612750E-001         3.8881252307816991E+000        -2.9480627478779446E+001        -2.4872977766007476E-001         4.4233875723327802E+000         1.1525659971166298E+000         6.1957970170192211E-001         4.2443286565960916E+000        -1.8451158821881475E+000         8.7777291084301814E-005         2.5289377388422599E+002         5.4489719595415032E-001         3.5521439460806625E-001         2.2546834518317533E-004         3.8931464844712182E-001         6.4958835297713529E+002         3.8931464844712182E-001         1.7476512666720026E-001         4.2179484584235278E-009         7.1540937179788688E-001         6.6322853599347909E-005         2.7023917788118734E-001         2.6633999640129790E-009         1.6880092166490350E-010         0.0000000000000000E+000         2.4964327954942345E-003         3.0303543907096396E-005         7.3725892015489582E-004         6.1086331245115404E-003         5.3915109036128262E-007         1.2391375919569732E-003         3.1226826553933908E-005         5.8954540742406033E-004         6.5262871697363643E-004         3.1308433364734487E-004         6.8532980645858897E-005         3.3344903178716371E-006         1.5845791213582466E-003         7.5203208465913853E+000         9.5710876959778568E-001        -5.3076302018477444E+000         8.8076418299399067E-005         1.5904438661586251E-002         3.6030619226437990E+000         7.0020942420876964E-001         2.8538228581357489E-001         3.2018208370525408E-005         5.6919340800790251E-003         3.7634723884046447E-003         1.2377503515056719E-003         5.8957163600774527E-004         6.5265661052131140E-004         1.6658962456549495E+000         3.8855089328852990E+000        -2.9480627478779446E+001        -1.3779317045086463E+001        -1.6190385095517463E+001        -1.8170984278324649E+001        -9.8999999999999986E+001         4.6955408333275578E+001         0.0000000000000000E+000         9.2623817102788860E+002         5.1370693571553456E+003         8.9319608546032436E-002         1.3930717773905501E+000         0.0000000000000000E+000         7.4188536033136565E-001         2.6819217114900351E-001         1.9074521476148404E+050         0.0000000000000000E+000
  271         6.0000000000000000E+000         1.1306856353288149E+001         1.1305464759309242E+001        -7.2826705704706669E-010         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.9111100271605390E+000        -7.5225323213285988E-001         3.9118335486396445E+000        -2.9416032062512311E+001        -2.5003910933771972E-001         4.4269697879413688E+000         1.1495255189962703E+000         6.2429258987964620E-001         4.2424961153033633E+000        -1.8451157604995343E+000         8.6975464932413708E-005         2.5328638462315908E+002         5.4489719571493733E-001         4.0633194439208298E-001         2.2340142975477378E-004         3.8932849235222455E-001         6.5057319499251741E+002         3.8932849235222455E-001         1.7776694903487389E-001         4.7563564571708866E-009         7.1540925557472979E-001         6.6322967694546612E-005         2.7023928998920987E-001         2.4980822655866379E-009         1.6874504312327695E-010         0.0000000000000000E+000         2.4964335245205938E-003         3.0303553958448799E-005         7.3725913583512514E-004         6.1086349110804888E-003         5.3915124677273379E-007         1.2391379514374984E-003         3.1226835613021854E-005         5.8954557845437524E-004         6.5262890630476077E-004         3.1308442447480528E-004         6.8533000527647630E-005         3.3344912852253341E-006         1.5845795810532288E-003         7.5216012315310294E+000         9.4861839890253874E-001        -5.3314844631671470E+000         8.7337899522907448E-005         1.5760334825820850E-002         3.6977327249788390E+000         6.9966586352126581E-001         2.8593392601862822E-001         3.2466416503144342E-005         5.7471873741181401E-003         3.6999099401390911E-003         1.2376907511017477E-003         5.8957173198665000E-004         6.5265665630289760E-004         1.6690940987419256E+000         3.9093320775403200E+000        -2.9416032062512311E+001        -1.3751789893151852E+001        -1.6157007410676943E+001        -1.8149731313347413E+001        -9.8999999999999972E+001         4.6589215882125607E+001         0.0000000000000000E+000         9.1859781991600562E+002         5.0783754295266717E+003         9.0431086241574116E-002         1.3868318109045419E+000         0.0000000000000000E+000         7.3610307668935304E-001         2.7453014703397971E-001         1.9695174866925495E+050         0.0000000000000000E+000
  272         6.0000000000000000E+000         1.1505391788493368E+001         1.1503896602689561E+001        -8.3581005100130197E-010         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.9345813891250376E+000        -7.4502244874185131E-001         3.9352735839589981E+000        -2.9352236987719277E+001        -2.5123021910940202E-001         4.4305054358917326E+000         1.1534018232687218E+000         6.2895697496116665E-001         4.2406667633911468E+000        -1.8451156281794516E+000         8.6184074780655952E-005         2.5367379727681922E+002         5.4489719543621229E-001         4.5673239148145117E-001         2.2135766990494119E-004         3.8934839493727935E-001         6.5153481013974761E+002         3.8934839493727946E-001         1.8073693109222952E-001         5.2860317088609361E-009         7.1540912870212181E-001         6.6323083476304775E-005         2.7023941239647226E-001         2.3353856295476537E-009         1.6867787504531686E-010         0.0000000000000000E+000         2.4964343176111705E-003         3.0303564987973850E-005         7.3725937049684640E-004         6.1086368548539946E-003         5.3915141467359575E-007         1.2391383373239351E-003         3.1226845337552198E-005         5.8954576204785030E-004         6.5262910954334515E-004         3.1308452197406503E-004         6.8533021869868129E-005         3.3344923236367229E-006         1.5845800745154515E-003         7.5228643018107180E+000         9.4022291463065844E-001        -5.3550733882885870E+000         8.6607392578227704E-005         1.5618038404130154E-002         3.7919228629075938E+000         6.9911167384054573E-001         2.8649626527780742E-001         3.2917792130511572E-005         5.8029255641809680E-003         3.6357825738369638E-003         1.2376297211169275E-003         5.8957182653984644E-004         6.5265669864955850E-004         1.6721727493336471E+000         3.9328847886757021E+000        -2.9352236987719277E+001        -1.3724582387298559E+001        -1.6173310792549223E+001        -1.8172850959794225E+001        -9.8999999999999986E+001         4.6226911961640020E+001         0.0000000000000000E+000         9.1103779313740165E+002         5.0204123805207491E+003         9.1533029511107616E-002         1.3806825989488729E+000         0.0000000000000000E+000         7.3038324386397413E-001         2.8079777216705015E-001         2.0307781208724466E+050         0.0000000000000000E+000
  273         6.0000000000000000E+000         1.1706172177252547E+001         1.1704566109639380E+001        -9.4476466226734097E-010         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.9583265137569459E+000        -7.3767701173622835E-001         3.9590604310319337E+000        -2.9287065753277453E+001        -2.4493402325259442E-001         4.4340867683409719E+000         1.1964163602991720E+000         6.3366687237864339E-001         4.2388309903545354E+000        -1.8451154780382857E+000         8.5391719290410419E-005         2.5407672054512065E+002         5.4489719503687206E-001         5.0764397200613909E-001         2.1930199351539412E-004         3.8938452567482257E-001         6.5250935004489509E+002         3.8938452567482257E-001         1.8374463499659632E-001         5.8188182016651078E-009         7.1540898430223654E-001         6.6323212637433508E-005         2.7023955173016684E-001         2.1785587674616979E-009         1.6859116363789384E-010         0.0000000000000000E+000         2.4964352167702896E-003         3.0303577912095370E-005         7.3725963667665138E-004         6.1086390595235344E-003         5.3915160246784408E-007         1.2391387689306334E-003         3.1226856214268460E-005         5.8954596739368753E-004         6.5262933686186691E-004         3.1308463102514738E-004         6.8533045740739039E-005         3.3344934850802674E-006         1.5845806264436371E-003         7.5241518381664481E+000         9.3175518826364501E-001        -5.3789188996868900E+000         8.5870784994353838E-005         1.5474062693939654E-002         3.8908742813864148E+000         6.9854465228728702E-001         2.8707137897201973E-001         3.3373640220150617E-005         5.8582383201613653E-003         3.5721312715760716E-003         1.2375671170523684E-003         5.8957191823577160E-004         6.5265673558926164E-004         1.6756005862635592E+000         3.9567829348665229E+000        -2.9287065753277453E+001        -1.3696938111750764E+001        -1.6243408374330986E+001        -1.8242797481931696E+001        -9.8999999999999986E+001         4.5862592522083538E+001         0.0000000000000000E+000         9.0344349311847827E+002         4.9621552191521805E+003         9.2654949752481328E-002         1.3744676985083326E+000         0.0000000000000000E+000         7.2458964035533713E-001         2.8710385620443035E-001         2.0927557540250830E+050         0.0000000000000000E+000
  274         6.0000000000000000E+000         1.1905707758039615E+001         1.1903984947330208E+001        -1.0532289302794728E-009         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.9819235596282483E+000        -7.3042853033600696E-001         3.9828438585404911E+000        -2.9221888838723544E+001        -2.3747045729829580E-001         4.4376464848112223E+000         1.3181812016736507E+000         6.3834596237379371E-001         4.2370096021405246E+000        -1.8451153159720364E+000         8.4608778406347341E-005         2.5448241495766814E+002         5.4489719455009888E-001         5.5817753561337402E-001         2.1726534451938162E-004         3.8942987057598638E-001         6.5347566356506047E+002         3.8942987057598638E-001         1.8673764127936016E-001         6.3420493348390150E-009         7.1540882763514202E-001         6.6323345937404165E-005         2.7023970292985078E-001         2.0256195658548729E-009         1.6848641894678239E-010         0.0000000000000000E+000         2.4964361887306876E-003         3.0303592164360899E-005         7.3725992449306726E-004         6.1086414433139703E-003         5.3915180324991277E-007         1.2391392303866249E-003         3.1226867843204156E-005         5.8954618694094529E-004         6.5262957990140798E-004         3.1308474761804434E-004         6.8533071262484835E-005         3.3344947268475612E-006         1.5845812165423754E-003         7.5254366696459023E+000         9.2334492927811107E-001        -5.4026382159563457E+000         8.5138349323706866E-005         1.5330971726530213E-002         3.9944244968621261E+000         6.9796033594718832E-001         2.8766389467892206E-001         3.3837366635511347E-005         5.9142805332772297E-003         3.5076300651918860E-003         1.2375025675454066E-003         5.8957200943046391E-004         6.5265676961841104E-004         1.6791880993312094E+000         3.9806758432091427E+000        -2.9221888838723544E+001        -1.3669286842818186E+001        -1.6215877039389127E+001        -1.8222594347986742E+001        -9.9000000000000000E+001         4.5501676574890965E+001         0.0000000000000000E+000         8.9592628682084842E+002         4.9045115004702366E+003         9.3771077691999258E-002         1.3683055190374998E+000         0.0000000000000000E+000         7.1882593635442926E-001         2.9341074214340179E-001         2.1543540339512188E+050         0.0000000000000000E+000
  275         6.0000000000000000E+000         1.2132129877048913E+001         1.2130227132721243E+001        -1.2225539391621511E-009         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         4.0072027961646333E+000        -7.2252006793430579E-001         4.0081110395839197E+000        -2.9152313735346020E+001        -2.2077071018477734E-001         4.4414356380266682E+000         1.3340990275613560E+000         6.4340727421109312E-001         4.2350381084693618E+000        -1.8451151596639961E+000         8.3800952531398298E-005         2.5499457813166663E+002         5.4489719377354329E-001         6.3376712572125848E-001         2.1508346541314945E-004         3.8962900881815232E-001         6.5445442883367241E+002         3.8962900881815227E-001         1.9011970763669006E-001         7.1268146812334891E-009         7.1540867645681394E-001         6.6323502226693781E-005         2.7023984881596708E-001         1.8713286837639513E-009         1.6833282144592991E-010         0.0000000000000000E+000         2.4964371248791003E-003         3.0303607441758014E-005         7.3726020219911672E-004         6.1086437427231048E-003         5.3915199663305580E-007         1.2391396748352862E-003         3.1226879043588885E-005         5.8954639839661294E-004         6.5262981398353135E-004         3.1308485991381646E-004         6.8533095843606126E-005         3.3344959228485265E-006         1.5845817848925512E-003         7.5268108508321916E+000         9.1441155000979668E-001        -5.4281319930583587E+000         8.4388786297740452E-005         1.5182249410510072E-002         4.1069271285454638E+000         6.9734754754187678E-001         2.8828497496186506E-001         3.4318067107905176E-005         5.9709177099233103E-003         3.4424133123255171E-003         1.2374340003402848E-003         5.8957210928277739E-004         6.5265680775136660E-004         1.6829179660400235E+000         4.0060484087759729E+000        -2.9152313735346020E+001        -1.3639925290772382E+001        -1.6216309220687517E+001        -1.8235152379089772E+001        -9.8999999999999986E+001         4.5116412749463166E+001         0.0000000000000000E+000         8.8799077090857043E+002         4.8430313369255755E+003         9.4903849515820760E-002         1.3611944173005615E+000         0.0000000000000000E+000         7.1233390623482828E-001         3.0053136375090023E-001         2.2283222996567066E+050         0.0000000000000000E+000
